dataset,optimizer,iteration,variation,runtime
FaceAll,ssg-1000-10,14_2199766527006078345,30.460215378308295,281.4148862361908
FaceAll,ssg-1000-10,13_237305946949154193,31.065205311308983,292.48612880706787
FaceAll,adam-1000-1,8_1444555420596041113,35.35225970594883,713.4020037651062
FaceAll,ssg-1000-10,18_1623536672144487833,34.73594529615859,286.22651052474976
FaceAll,ssg-1000-10,17_2070349060614518170,31.09801554748293,291.4488670825958
FaceAll,adam-1000-1,4_1801920339123238312,33.63246664274907,752.9213480949402
FaceAll,ssg-1000-10,21_2269739446997743036,32.33512331134066,305.784316778183
FaceAll,ssg-1000-10,19_631568826437072339,33.63842599458821,336.5624895095825
FaceAll,adam-1000-1,7_1251660399153903071,35.35225970594883,783.6973187923431
FaceAll,adam-1000-1,18_1034971946086692329,31.590375755819995,676.7184875011444
FaceAll,adam-1000-1,12_2169743812253840900,34.83867051567389,768.4196701049805
FaceAll,adam-1000-1,11_249275230529123852,33.63246664274907,778.2465193271637
FaceAll,adam-1000-1,27_796268521452336664,31.590375755819995,651.150895357132
FaceAll,adam-1000-1,13_1963722271243499046,35.35225970594883,780.4835526943207
FaceAll,adam-1000-1,26_1307603550775146029,31.590375755819995,682.85475730896
FaceAll,ssg-1000-10,29_817010258554517045,29.98668029471922,372.7114317417145
FaceAll,adam-1000-10,9_414299281474582073,47.17196061216991,339.5026807785034
FaceAll,ssg-1000-10,25_161699129376765502,33.579701921620455,399.06587290763855
FaceAll,adam-1000-10,8_1410982382797715035,37.945561260220416,378.28746914863586
ElectricDevices,ssg-1000-10,27_919759620170184298,46.79590062576064,2019.1143734455109
FaceAll,adam-1000-1,15_1055513022316803697,35.35225970594883,823.2752647399902
FaceAll,adam-1000-1,28_262817915248440988,31.590375755819995,765.0112545490265
FaceAll,ssg-1000-10,2_783241507686446797,31.549172039610443,758.3077611923218
FaceAll,adam-1000-10,25_1313955429448808160,127.73004873798796,423.19563841819763
FaceAll,adam-1000-10,27_985959016255321832,68.98934995890446,425.2088325023651
FaceAll,adam-1000-10,18_1906302475506153208,39.90023652984836,467.52327251434326
FaceAll,ssg-1000-10,4_2163094515684865859,31.549172039610443,818.0212302207947
FaceAll,ssg-1000-10,5_693690683650602849,31.549172039610443,845.2217028141022
FaceAll,ssg-1000-10,11_1099878316497565668,31.261239314140084,910.1893730163574
FaceAll,ssg-1000-10,16_1559953563977644042,31.549172039610443,915.6087555885315
FaceAll,ssg-1000-10,20_1067694511640934418,30.34943522989752,905.1316409111023
FaceAll,ssg-1000-10,15_1739173959305132059,35.15899006216829,935.0870871543884
FaceAll,ssg-1000-10,24_1179940355185702948,35.15899006216829,894.7607877254486
FaceAll,ssg-1000-10,22_1212687659751569461,35.15899006216829,920.49542760849
FaceAll,ssg-1000-10,27_2106181594807924827,35.15899006216829,929.1817255020142
FaceAll,ssg-1000-10,23_1385562223719348330,35.15899006216829,969.9742329120636
FaceAll,ssg-1000-10,28_1343796724782463088,31.549172039610443,947.7953772544861
FaceAll,adam-1000-10,0_2144202157140605043,49.29357923360971,941.325660943985
FaceAll,adam-1000-10,1_1033772928656603254,49.29357923360971,942.4800555706024
FaceAll,ssg-1000-10,26_2212554396992927863,31.549172039610443,966.0255043506622
FaceAll,adam-1000-10,7_2148593056826128512,49.29357923360971,927.6336908340454
FaceAll,adam-1000-10,11_1914196419237771393,49.29357923360971,912.7885241508484
FaceFour,ssg-1000-1,16_1085186092371409031,nan,749.6215462684631
FaceAll,adam-1000-10,5_2088844495461152905,49.29357923360971,943.7001445293427
FaceAll,adam-1000-10,3_609245441858336906,36.93607459254997,951.6860342025757
FaceAll,adam-1000-10,2_2299504326273267850,38.905581100395096,959.1838445663452
FaceAll,adam-1000-10,4_994126738382256279,36.93607459254997,961.7062792778015
FaceAll,adam-1000-10,12_1294461638044154020,36.93607459254997,932.5795238018036
FaceAll,adam-1000-10,10_100589372616603833,49.29357923360971,978.9576389789581
FaceAll,adam-1000-10,6_1222708608727120058,49.29357923360971,988.0872187614441
