Adiac,adam-1000-10,9_1777327562545556266,0.742057980893464,981.1904473304749
Adiac,adam-1000-10,3_712883758625844011,0.8985158707453217,996.8165385723114
Adiac,adam-1000-10,15_765026448305679149,0.8294658509715789,974.8440191745758
Adiac,adam-1000-10,8_1040362851598461741,0.7597952533676613,987.0255801677704
Adiac,adam-1000-10,1_30475165381552943,0.8159084559454953,1003.1906898021698
Adiac,adam-1000-10,20_342546252158331697,0.8337823524392425,972.476690530777
Adiac,adam-1000-10,14_610844131765906226,0.7980544308640398,980.7536518573761
Adiac,adam-1000-10,19_155745823668955958,1.2115914962138588,979.2517282962799
Adiac,adam-1000-10,12_1824631851307363126,0.8187131564079787,987.8869071006775
Adiac,adam-1000-10,22_1929513165969288006,0.9691932356734493,992.9044194221497
Adiac,adam-1000-10,6_716476962625416008,0.7808386508754601,1018.850314617157
Adiac,adam-1000-10,5_1241477272214039370,2.190359187181574,1021.1430950164795
Adiac,adam-1000-10,21_1002822226091305803,0.7725123494642225,997.6854794025421
Adiac,adam-1000-10,4_857967066689956685,0.7906309005956771,1030.4438667297363
Adiac,adam-1000-10,25_254646344831593296,13.909890219764078,998.9109745025635
Adiac,adam-1000-10,16_9357945058487135,0.8580897068907029,1024.4754979610443
Adiac,adam-1000-10,17_2300848479239007075,0.8112108849446333,1027.9633345603943
Adiac,adam-1000-10,10_1115696440531348326,0.8801289580834334,1038.8422312736511
Adiac,adam-1000-10,29_1074971079594339180,0.9379320641700908,1018.0787253379822
Adiac,adam-1000-10,27_759181444492422004,0.7790678049448578,1030.0836577415466
Adiac,adam-1000-10,18_440942097483819900,0.8054551944805868,1051.7837326526642
Adiac,adam-1000-10,28_1883449676079426428,0.9820212369470313,1038.0974817276
Adiac,adam-1000-10,23_1017257714252376957,0.7671386219799031,1046.1769485473633
Adiac,adam-1000-10,24_1176905703093824381,0.9443534398294766,1044.873547077179
Adiac,adam-1000-10,26_322794625276963712,0.8987841497938994,1046.5880744457245
